baseline_time,baseline_eval,eval_0.001s,error_0.001s,best_move_match_0.001s,eval_0.005s,error_0.005s,best_move_match_0.005s,eval_0.01s,error_0.01s,best_move_match_0.01s,eval_0.05s,error_0.05s,best_move_match_0.05s,eval_0.1s,error_0.1s,best_move_match_0.1s,eval_0.2s,error_0.2s,best_move_match_0.2s,eval_0.5s,error_0.5s,best_move_match_0.5s
1.0,-3.0,-2.9,0.10000000000000009,True,-2.61,0.3900000000000001,True,-2.92,0.08000000000000007,True,-2.82,0.18000000000000016,True,-3.0,0.0,True,-2.83,0.16999999999999993,True,-2.83,0.16999999999999993,True
1.0,-2.79,-3.24,-0.4500000000000002,True,-2.87,-0.08000000000000007,True,-2.79,0.0,True,-2.91,-0.1200000000000001,True,-2.87,-0.08000000000000007,True,-2.81,-0.020000000000000018,True,-2.82,-0.029999999999999805,True
1.0,-5.31,-5.31,0.0,True,-5.29,0.019999999999999574,True,-5.3,0.009999999999999787,True,-5.31,0.0,True,-5.04,0.2699999999999996,True,-5.45,-0.14000000000000057,True,-5.42,-0.11000000000000032,True
1.0,-4.62,-4.61,0.009999999999999787,True,-4.81,-0.1899999999999995,True,-4.82,-0.20000000000000018,True,-4.58,0.040000000000000036,True,-4.44,0.17999999999999972,True,-4.68,-0.05999999999999961,True,-4.47,0.15000000000000036,True
1.0,-15.3,-15.63,-0.33000000000000007,True,-15.63,-0.33000000000000007,True,-15.63,-0.33000000000000007,True,-15.68,-0.379999999999999,True,-15.51,-0.20999999999999908,True,-15.71,-0.41000000000000014,True,-15.6,-0.29999999999999893,True
1.0,-15.92,-16.14,-0.22000000000000064,True,-16.14,-0.22000000000000064,True,-16.14,-0.22000000000000064,True,-16.15,-0.22999999999999865,True,-16.15,-0.22999999999999865,True,-16.07,-0.15000000000000036,True,-16.15,-0.22999999999999865,True
1.0,-16.21,-16.29,-0.0799999999999983,True,-16.29,-0.0799999999999983,True,-16.29,-0.0799999999999983,True,-16.3,-0.08999999999999986,True,-16.21,0.0,True,-16.13,0.08000000000000185,True,-16.23,-0.019999999999999574,True
1.0,-15.99,-16.37,-0.3800000000000008,True,-16.38,-0.3899999999999988,True,-15.83,0.16000000000000014,True,-16.44,-0.45000000000000107,True,-16.46,-0.47000000000000064,True,-16.15,-0.15999999999999837,True,-16.23,-0.2400000000000002,True
1.0,-0.69,-0.45,0.23999999999999994,True,-0.76,-0.07000000000000006,True,-0.48,0.20999999999999996,True,-0.7,-0.010000000000000009,True,-0.86,-0.17000000000000004,True,-0.58,0.10999999999999999,True,-0.71,-0.020000000000000018,True
1.0,-0.69,-0.46,0.22999999999999993,True,-0.47,0.21999999999999997,True,-0.55,0.1399999999999999,False,-0.65,0.039999999999999925,True,-0.37,0.31999999999999995,True,-0.5,0.18999999999999995,True,-0.55,0.1399999999999999,True
1.0,-0.68,-0.36,0.32000000000000006,True,-0.44,0.24000000000000005,True,-0.43,0.25000000000000006,True,-0.43,0.25000000000000006,True,-0.52,0.16000000000000003,True,-0.59,0.09000000000000008,True,-0.53,0.15000000000000002,True
1.0,0.06,-0.29,-0.35,True,-0.07,-0.13,True,-0.11,-0.16999999999999998,True,-0.11,-0.16999999999999998,True,-0.19,-0.25,True,-0.24,-0.3,True,-0.21,-0.27,True
1.0,-2.49,-2.36,0.13000000000000034,True,-2.28,0.2100000000000004,True,-2.25,0.2400000000000002,True,-2.28,0.2100000000000004,True,-2.5,-0.009999999999999787,True,-2.46,0.03000000000000025,True,-2.42,0.07000000000000028,True
1.0,-0.42,-0.12,0.3,True,-0.16,0.26,True,-0.14,0.27999999999999997,True,-0.05,0.37,True,-0.23,0.18999999999999997,True,-0.35,0.07,True,-0.18,0.24,True
1.0,-0.15,-0.17,-0.020000000000000018,True,-0.16,-0.010000000000000009,True,-0.16,-0.010000000000000009,True,-0.16,-0.010000000000000009,True,-0.1,0.04999999999999999,True,0.0,0.15,True,-0.14,0.009999999999999981,True
1.0,-0.05,-0.14,-0.09000000000000001,True,-0.15,-0.09999999999999999,True,-0.24,-0.19,True,-0.18,-0.13,True,-0.19,-0.14,True,-0.17,-0.12000000000000001,True,-0.22,-0.16999999999999998,True
1.0,-0.74,-1.02,-0.28,True,-0.99,-0.25,True,-0.92,-0.18000000000000005,True,-0.83,-0.08999999999999997,True,-0.83,-0.08999999999999997,True,-1.05,-0.31000000000000005,True,-0.97,-0.22999999999999998,True
1.0,1.03,1.08,0.050000000000000044,True,1.04,0.010000000000000009,True,0.89,-0.14,True,0.87,-0.16000000000000003,True,0.7,-0.33000000000000007,False,0.89,-0.14,True,0.98,-0.050000000000000044,True
1.0,0.65,0.87,0.21999999999999997,True,0.6,-0.050000000000000044,True,0.8,0.15000000000000002,True,0.73,0.07999999999999996,True,0.74,0.08999999999999997,True,0.61,-0.040000000000000036,True,0.62,-0.030000000000000027,True
1.0,1.76,1.63,-0.13000000000000012,True,1.78,0.020000000000000018,True,1.75,-0.010000000000000009,True,1.69,-0.07000000000000006,True,1.73,-0.030000000000000027,True,1.79,0.030000000000000027,True,1.67,-0.09000000000000008,True
1.0,1.77,1.8,0.030000000000000027,True,1.89,0.11999999999999988,True,1.87,0.10000000000000009,True,1.8,0.030000000000000027,True,1.75,-0.020000000000000018,True,1.63,-0.14000000000000012,True,1.81,0.040000000000000036,True
1.0,1.76,1.78,0.020000000000000018,True,1.75,-0.010000000000000009,True,1.86,0.10000000000000009,True,1.73,-0.030000000000000027,True,1.87,0.1100000000000001,True,1.87,0.1100000000000001,True,1.76,0.0,True
1.0,1.11,0.87,-0.2400000000000001,True,0.69,-0.42000000000000015,True,0.86,-0.2500000000000001,True,0.85,-0.2600000000000001,True,1.04,-0.07000000000000006,True,1.1,-0.010000000000000009,True,1.08,-0.030000000000000027,True
1.0,2.29,2.1,-0.18999999999999995,True,2.08,-0.20999999999999996,True,1.91,-0.3800000000000001,True,2.2,-0.08999999999999986,True,2.0,-0.29000000000000004,True,2.07,-0.2200000000000002,True,2.0,-0.29000000000000004,True
1.0,1.36,1.28,-0.08000000000000007,True,1.27,-0.09000000000000008,True,1.27,-0.09000000000000008,True,1.44,0.07999999999999985,True,1.28,-0.08000000000000007,True,1.27,-0.09000000000000008,True,1.45,0.08999999999999986,True
1.0,1.36,1.13,-0.2300000000000002,True,1.13,-0.2300000000000002,True,1.12,-0.24,True,1.26,-0.10000000000000009,True,1.11,-0.25,True,1.17,-0.19000000000000017,True,1.2,-0.16000000000000014,True
1.0,1.15,1.2,0.050000000000000044,True,1.22,0.07000000000000006,True,1.26,0.1100000000000001,True,1.2,0.050000000000000044,True,1.15,0.0,True,1.26,0.1100000000000001,True,1.2,0.050000000000000044,True
1.0,1.29,1.48,0.18999999999999995,True,1.48,0.18999999999999995,True,1.33,0.040000000000000036,True,1.57,0.28,True,1.47,0.17999999999999994,True,1.27,-0.020000000000000018,True,1.65,0.3599999999999999,True
1.0,0.36,0.25,-0.10999999999999999,True,0.26,-0.09999999999999998,True,0.35,-0.010000000000000009,True,0.38,0.020000000000000018,True,0.39,0.030000000000000027,True,0.46,0.10000000000000003,True,0.41,0.04999999999999999,True
1.0,0.49,0.37,-0.12,True,0.35,-0.14,True,0.41,-0.08000000000000002,True,0.44,-0.04999999999999999,True,0.38,-0.10999999999999999,True,0.46,-0.02999999999999997,True,0.56,0.07000000000000006,True
1.0,0.19,0.09,-0.1,True,0.01,-0.18,True,0.0,-0.19,True,0.0,-0.19,True,0.0,-0.19,True,0.0,-0.19,True,0.08,-0.11,True
1.0,8.2,7.91,-0.28999999999999915,True,7.9,-0.29999999999999893,True,7.9,-0.29999999999999893,True,7.91,-0.28999999999999915,True,7.96,-0.23999999999999932,True,8.06,-0.1399999999999988,True,8.07,-0.129999999999999,True
1.0,7.77,7.75,-0.019999999999999574,True,7.79,0.020000000000000462,True,8.04,0.2699999999999996,True,8.22,0.45000000000000107,True,7.91,0.14000000000000057,True,7.74,-0.02999999999999936,True,8.03,0.2599999999999998,True
1.0,99.99,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True
1.0,8.25,8.07,-0.17999999999999972,True,8.07,-0.17999999999999972,True,7.97,-0.28000000000000025,True,7.84,-0.41000000000000014,True,8.08,-0.16999999999999993,True,8.08,-0.16999999999999993,True,8.09,-0.16000000000000014,True
1.0,8.15,8.17,0.019999999999999574,True,8.23,0.08000000000000007,True,8.11,-0.040000000000000924,True,8.23,0.08000000000000007,True,7.9,-0.25,True,7.9,-0.25,True,8.15,0.0,True
1.0,7.93,8.07,0.14000000000000057,True,8.07,0.14000000000000057,True,8.15,0.22000000000000064,False,8.07,0.14000000000000057,True,8.0,0.07000000000000028,True,8.05,0.120000000000001,True,8.07,0.14000000000000057,True
1.0,8.11,8.06,-0.049999999999998934,False,8.14,0.030000000000001137,True,8.05,-0.05999999999999872,False,8.05,-0.05999999999999872,True,8.07,-0.03999999999999915,False,7.94,-0.16999999999999904,False,8.01,-0.09999999999999964,True
1.0,7.87,8.01,0.13999999999999968,True,8.15,0.28000000000000025,True,8.0,0.1299999999999999,True,8.15,0.28000000000000025,True,8.13,0.2600000000000007,True,8.13,0.2600000000000007,True,8.15,0.28000000000000025,False
1.0,8.25,8.5,0.25,True,8.53,0.27999999999999936,True,8.43,0.17999999999999972,True,8.46,0.21000000000000085,True,8.69,0.4399999999999995,True,8.38,0.13000000000000078,False,8.23,-0.019999999999999574,False
1.0,7.62,8.09,0.46999999999999975,True,7.91,0.29000000000000004,True,8.02,0.39999999999999947,True,8.23,0.6100000000000003,True,8.11,0.4899999999999993,True,7.99,0.3700000000000001,True,8.0,0.3799999999999999,True
1.0,9.23,9.41,0.17999999999999972,True,9.41,0.17999999999999972,True,9.32,0.08999999999999986,True,9.38,0.15000000000000036,True,9.28,0.049999999999998934,True,9.34,0.10999999999999943,True,9.35,0.11999999999999922,True
1.0,9.52,8.83,-0.6899999999999995,True,7.82,-1.6999999999999993,True,9.25,-0.2699999999999996,True,9.0,-0.5199999999999996,True,9.37,-0.15000000000000036,False,9.21,-0.3099999999999987,False,9.36,-0.16000000000000014,False
1.0,9.84,10.62,0.7799999999999994,True,10.4,0.5600000000000005,True,10.55,0.7100000000000009,True,10.61,0.7699999999999996,True,10.44,0.5999999999999996,True,10.53,0.6899999999999995,True,10.76,0.9199999999999999,True
1.0,10.81,11.0,0.1899999999999995,True,11.0,0.1899999999999995,True,10.76,-0.05000000000000071,True,10.9,0.08999999999999986,True,11.11,0.29999999999999893,True,11.08,0.2699999999999996,True,11.07,0.2599999999999998,True
1.0,99.99,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True
1.0,100.0,100.0,0.0,True,100.0,0.0,True,100.0,0.0,True,100.0,0.0,True,100.0,0.0,True,100.0,0.0,True,100.0,0.0,True
1.0,0.09,0.12,0.03,True,0.09,0.0,True,0.13,0.04000000000000001,True,0.17,0.08000000000000002,True,0.11,0.020000000000000004,True,0.03,-0.06,True,0.11,0.020000000000000004,True
1.0,0.07,0.14,0.07,True,0.15,0.07999999999999999,True,0.07,0.0,True,0.15,0.07999999999999999,True,0.06,-0.010000000000000009,True,0.08,0.009999999999999995,True,-0.05,-0.12000000000000001,True
1.0,-0.05,0.0,0.05,True,0.08,0.13,True,0.09,0.14,True,0.02,0.07,True,0.0,0.05,True,0.19,0.24,False,0.16,0.21000000000000002,True
1.0,0.1,0.09,-0.010000000000000009,True,0.1,0.0,True,0.11,0.009999999999999995,True,0.09,-0.010000000000000009,True,0.11,0.009999999999999995,True,0.03,-0.07,True,0.09,-0.010000000000000009,True
1.0,-0.26,-0.4,-0.14,True,-0.41,-0.14999999999999997,True,-0.26,0.0,True,-0.46,-0.2,True,-0.32,-0.06,True,-0.16,0.1,True,-0.06,0.2,True
1.0,-0.06,-0.01,0.049999999999999996,True,0.0,0.06,True,-0.34,-0.28,True,0.0,0.06,True,-0.15,-0.09,True,-0.06,0.0,True,-0.16,-0.1,True
1.0,-0.71,-0.58,0.13,True,-0.5,0.20999999999999996,True,-0.67,0.039999999999999925,True,-0.51,0.19999999999999996,True,-0.46,0.24999999999999994,True,-0.75,-0.040000000000000036,True,-0.77,-0.06000000000000005,True
1.0,-0.65,-0.6,0.050000000000000044,True,-0.6,0.050000000000000044,True,-0.61,0.040000000000000036,True,-0.51,0.14,True,-0.62,0.030000000000000027,True,-0.56,0.08999999999999997,True,-0.75,-0.09999999999999998,True
1.0,-0.7,-0.7,0.0,True,-0.75,-0.050000000000000044,True,-0.57,0.13,True,-0.53,0.16999999999999993,True,-0.57,0.13,True,-0.61,0.08999999999999997,True,-0.42,0.27999999999999997,True
1.0,-0.62,-0.75,-0.13,True,-0.75,-0.13,True,-0.75,-0.13,True,-0.7,-0.07999999999999996,False,-0.76,-0.14,False,-0.82,-0.19999999999999996,True,-0.6,0.020000000000000018,False
1.0,-0.56,-0.47,0.09000000000000008,True,-0.58,-0.019999999999999907,True,-0.45,0.11000000000000004,True,-0.52,0.040000000000000036,True,-0.32,0.24000000000000005,True,-0.4,0.16000000000000003,True,-0.3,0.26000000000000006,False
1.0,-0.25,-0.18,0.07,True,-0.25,0.0,True,-0.14,0.10999999999999999,True,-0.16,0.09,True,-0.41,-0.15999999999999998,True,-0.19,0.06,True,-0.16,0.09,True
1.0,-0.4,-0.44,-0.03999999999999998,True,-0.46,-0.06,True,-0.46,-0.06,True,-0.38,0.020000000000000018,True,-0.41,-0.009999999999999953,True,-0.45,-0.04999999999999999,True,-0.35,0.050000000000000044,True
1.0,-0.23,-0.28,-0.05000000000000002,True,-0.36,-0.12999999999999998,True,-0.37,-0.13999999999999999,True,-0.23,0.0,True,-0.33,-0.1,True,-0.34,-0.11000000000000001,True,-0.25,-0.01999999999999999,True
1.0,-0.37,-0.41,-0.03999999999999998,True,-0.35,0.020000000000000018,True,-0.25,0.12,True,-0.46,-0.09000000000000002,True,-0.45,-0.08000000000000002,True,-0.42,-0.04999999999999999,True,-0.5,-0.13,True
1.0,-0.53,-0.44,0.09000000000000002,True,-0.5,0.030000000000000027,True,-0.44,0.09000000000000002,True,-0.5,0.030000000000000027,True,-0.46,0.07,True,-0.46,0.07,True,-0.42,0.11000000000000004,True
1.0,-0.67,-0.64,0.030000000000000027,True,-0.75,-0.07999999999999996,True,-0.74,-0.06999999999999995,True,-0.47,0.20000000000000007,False,-0.5,0.17000000000000004,False,-0.37,0.30000000000000004,False,-0.5,0.17000000000000004,False
1.0,-0.5,-0.59,-0.08999999999999997,True,-0.67,-0.17000000000000004,True,-0.65,-0.15000000000000002,True,-0.63,-0.13,True,-0.62,-0.12,True,-0.45,0.04999999999999999,True,-0.44,0.06,True
1.0,-0.61,-0.62,-0.010000000000000009,True,-0.62,-0.010000000000000009,True,-0.52,0.08999999999999997,True,-0.49,0.12,True,-0.39,0.21999999999999997,True,-0.62,-0.010000000000000009,True,-0.62,-0.010000000000000009,True
1.0,-0.44,-0.77,-0.33,False,-0.63,-0.19,True,-0.53,-0.09000000000000002,True,-0.69,-0.24999999999999994,True,-0.66,-0.22000000000000003,True,-0.58,-0.13999999999999996,True,-0.46,-0.020000000000000018,True
1.0,-1.12,-0.98,0.14000000000000012,True,-0.98,0.14000000000000012,True,-1.0,0.1200000000000001,True,-0.98,0.14000000000000012,True,-0.98,0.14000000000000012,True,-0.9,0.22000000000000008,True,-1.13,-0.009999999999999787,True
1.0,-1.07,-0.86,0.21000000000000008,True,-0.86,0.21000000000000008,True,-0.89,0.18000000000000005,True,-1.1,-0.030000000000000027,True,-1.05,0.020000000000000018,True,-0.88,0.19000000000000006,True,-0.77,0.30000000000000004,True
1.0,-0.88,-1.1,-0.22000000000000008,True,-1.09,-0.21000000000000008,True,-0.98,-0.09999999999999998,True,-1.01,-0.13,True,-1.1,-0.22000000000000008,True,-1.19,-0.30999999999999994,True,-1.12,-0.2400000000000001,True
1.0,-0.9,-1.05,-0.15000000000000002,True,-1.05,-0.15000000000000002,True,-0.84,0.06000000000000005,True,-1.02,-0.12,True,-0.88,0.020000000000000018,True,-1.02,-0.12,True,-1.2,-0.29999999999999993,True
1.0,-1.68,-1.53,0.1499999999999999,True,-1.65,0.030000000000000027,True,-1.58,0.09999999999999987,True,-1.52,0.15999999999999992,True,-1.66,0.020000000000000018,True,-1.42,0.26,True,-1.52,0.15999999999999992,True
1.0,-1.54,-1.75,-0.20999999999999996,True,-1.76,-0.21999999999999997,True,-1.63,-0.08999999999999986,True,-1.66,-0.11999999999999988,True,-1.63,-0.08999999999999986,True,-1.75,-0.20999999999999996,True,-1.65,-0.10999999999999988,True
1.0,-1.66,-1.6,0.05999999999999983,True,-1.49,0.16999999999999993,True,-1.49,0.16999999999999993,True,-1.49,0.16999999999999993,True,-1.54,0.11999999999999988,True,-1.82,-0.16000000000000014,True,-1.52,0.1399999999999999,True
1.0,-1.69,-1.7,-0.010000000000000009,True,-1.61,0.07999999999999985,True,-1.52,0.16999999999999993,True,-1.78,-0.09000000000000008,True,-1.62,0.06999999999999984,True,-1.56,0.1299999999999999,True,-1.62,0.06999999999999984,True
1.0,-1.4,-1.79,-0.3900000000000001,True,-1.8,-0.40000000000000013,True,-1.68,-0.28,True,-1.76,-0.3600000000000001,True,-1.75,-0.3500000000000001,True,-1.62,-0.2200000000000002,True,-1.6,-0.20000000000000018,True
1.0,-1.65,-1.77,-0.1200000000000001,True,-1.75,-0.10000000000000009,True,-1.78,-0.13000000000000012,True,-1.81,-0.16000000000000014,True,-1.84,-0.19000000000000017,True,-1.79,-0.14000000000000012,True,-1.82,-0.17000000000000015,True
1.0,-2.61,-2.51,0.10000000000000009,True,-2.45,0.1599999999999997,True,-2.72,-0.11000000000000032,True,-2.65,-0.040000000000000036,True,-2.65,-0.040000000000000036,True,-2.77,-0.16000000000000014,True,-2.43,0.17999999999999972,True
1.0,-2.55,-2.53,0.020000000000000018,True,-2.5,0.04999999999999982,False,-2.57,-0.020000000000000018,False,-2.51,0.040000000000000036,False,-2.67,-0.1200000000000001,True,-2.74,-0.1900000000000004,False,-2.55,0.0,False
1.0,-2.86,-3.09,-0.22999999999999998,True,-3.09,-0.22999999999999998,True,-3.04,-0.18000000000000016,True,-2.9,-0.040000000000000036,True,-2.99,-0.13000000000000034,True,-2.95,-0.0900000000000003,True,-3.48,-0.6200000000000001,True
1.0,-4.17,-4.38,-0.20999999999999996,True,-4.4,-0.23000000000000043,True,-3.23,0.94,True,-4.38,-0.20999999999999996,True,-4.56,-0.3899999999999997,True,-4.38,-0.20999999999999996,True,-4.62,-0.4500000000000002,True
1.0,-6.62,-7.25,-0.6299999999999999,True,-7.28,-0.6600000000000001,True,-7.21,-0.5899999999999999,True,-7.46,-0.8399999999999999,True,-7.24,-0.6200000000000001,True,-7.23,-0.6100000000000003,True,-7.33,-0.71,True
1.0,-6.93,-7.36,-0.4300000000000006,True,-4.66,2.2699999999999996,True,-7.15,-0.22000000000000064,True,-6.98,-0.05000000000000071,True,-7.47,-0.54,True,-7.26,-0.33000000000000007,True,-7.24,-0.3100000000000005,True
1.0,-7.47,-7.34,0.1299999999999999,True,-7.46,0.009999999999999787,True,-7.46,0.009999999999999787,True,-7.47,0.0,True,-7.53,-0.0600000000000005,True,-7.52,-0.04999999999999982,True,-7.54,-0.07000000000000028,True
1.0,-7.62,-7.5,0.1200000000000001,True,-7.58,0.040000000000000036,True,-7.52,0.10000000000000053,True,-7.53,0.08999999999999986,True,-7.72,-0.09999999999999964,True,-7.66,-0.040000000000000036,True,-7.61,0.009999999999999787,True
1.0,-7.53,-7.69,-0.16000000000000014,True,-7.75,-0.21999999999999975,True,-7.35,0.1800000000000006,True,-7.76,-0.22999999999999954,True,-7.74,-0.20999999999999996,True,-7.53,0.0,True,-7.6,-0.0699999999999994,True
1.0,-7.59,-7.8,-0.20999999999999996,False,-7.82,-0.23000000000000043,True,-7.81,-0.21999999999999975,True,-7.78,-0.1900000000000004,True,-7.69,-0.10000000000000053,True,-7.65,-0.0600000000000005,True,-7.62,-0.03000000000000025,True
1.0,-8.59,-8.56,0.02999999999999936,True,-8.56,0.02999999999999936,True,-8.64,-0.05000000000000071,True,-8.76,-0.16999999999999993,True,-8.84,-0.25,True,-8.82,-0.23000000000000043,True,-8.95,-0.35999999999999943,True
1.0,-9.15,-8.65,0.5,True,-8.75,0.40000000000000036,True,-8.61,0.5400000000000009,True,-8.69,0.46000000000000085,True,-8.87,0.28000000000000114,True,-8.76,0.39000000000000057,True,-9.07,0.08000000000000007,True
1.0,-8.84,-9.05,-0.21000000000000085,True,-9.09,-0.25,True,-9.1,-0.2599999999999998,True,-9.13,-0.2900000000000009,True,-9.15,-0.3100000000000005,True,-9.13,-0.2900000000000009,True,-8.74,0.09999999999999964,True
1.0,-9.07,-9.13,-0.0600000000000005,True,-9.15,-0.08000000000000007,True,-8.97,0.09999999999999964,True,-9.0,0.07000000000000028,True,-9.21,-0.14000000000000057,True,-9.0,0.07000000000000028,True,-9.07,0.0,True
1.0,-9.25,-9.23,0.019999999999999574,True,-9.23,0.019999999999999574,True,-9.29,-0.03999999999999915,True,-9.23,0.019999999999999574,True,-9.31,-0.0600000000000005,True,-9.23,0.019999999999999574,True,-9.31,-0.0600000000000005,True
1.0,-9.12,-9.38,-0.26000000000000156,True,-9.38,-0.26000000000000156,True,-9.3,-0.1800000000000015,True,-9.18,-0.0600000000000005,True,-9.07,0.049999999999998934,True,-9.35,-0.23000000000000043,True,-9.16,-0.040000000000000924,True
1.0,-11.64,-11.96,-0.3200000000000003,True,-11.96,-0.3200000000000003,True,-11.96,-0.3200000000000003,True,-11.98,-0.33999999999999986,True,-12.0,-0.35999999999999943,True,-12.07,-0.4299999999999997,True,-12.15,-0.5099999999999998,True
1.0,-12.51,-12.53,-0.019999999999999574,False,-12.53,-0.019999999999999574,False,-12.46,0.049999999999998934,False,-12.53,-0.019999999999999574,False,-12.62,-0.10999999999999943,False,-12.31,0.1999999999999993,True,-12.66,-0.15000000000000036,True
1.0,-13.38,-14.0,-0.6199999999999992,True,-14.09,-0.7099999999999991,True,-14.0,-0.6199999999999992,True,-14.09,-0.7099999999999991,True,-14.09,-0.7099999999999991,True,-14.09,-0.7099999999999991,True,-14.09,-0.7099999999999991,True
1.0,-14.82,-15.17,-0.34999999999999964,False,-14.94,-0.11999999999999922,False,-14.81,0.009999999999999787,False,-15.08,-0.2599999999999998,False,-15.23,-0.41000000000000014,True,-15.3,-0.4800000000000004,False,-14.98,-0.16000000000000014,False
1.0,1.14,1.24,0.10000000000000009,True,1.15,0.010000000000000009,True,1.24,0.10000000000000009,True,1.37,0.2300000000000002,True,1.44,0.30000000000000004,True,1.18,0.040000000000000036,True,1.37,0.2300000000000002,True
1.0,1.28,1.28,0.0,True,1.25,-0.030000000000000027,True,1.19,-0.09000000000000008,True,1.19,-0.09000000000000008,True,1.32,0.040000000000000036,True,1.23,-0.050000000000000044,True,1.24,-0.040000000000000036,True
1.0,1.33,1.28,-0.050000000000000044,True,1.34,0.010000000000000009,True,1.21,-0.1200000000000001,True,1.28,-0.050000000000000044,True,1.17,-0.16000000000000014,True,1.36,0.030000000000000027,True,1.28,-0.050000000000000044,True
1.0,1.12,1.25,0.1299999999999999,True,1.17,0.04999999999999982,True,1.37,0.25,True,1.32,0.19999999999999996,True,1.3,0.17999999999999994,True,1.42,0.2999999999999998,True,1.13,0.009999999999999787,True
1.0,3.07,2.82,-0.25,True,2.88,-0.18999999999999995,True,2.76,-0.31000000000000005,True,3.0,-0.06999999999999984,True,2.95,-0.11999999999999966,True,2.87,-0.19999999999999973,True,3.02,-0.04999999999999982,True
1.0,3.01,3.1,0.0900000000000003,True,3.39,0.38000000000000034,True,3.36,0.3500000000000001,True,3.41,0.40000000000000036,True,3.13,0.1200000000000001,True,3.06,0.050000000000000266,True,2.85,-0.1599999999999997,True
1.0,3.34,3.39,0.050000000000000266,True,3.43,0.0900000000000003,True,3.4,0.06000000000000005,True,3.21,-0.1299999999999999,True,3.3,-0.040000000000000036,True,3.46,0.1200000000000001,True,3.46,0.1200000000000001,True
1.0,3.46,3.46,0.0,False,3.48,0.020000000000000018,False,3.54,0.08000000000000007,True,3.36,-0.10000000000000009,True,3.62,0.16000000000000014,True,3.55,0.08999999999999986,False,3.62,0.16000000000000014,False
1.0,4.32,3.97,-0.3500000000000001,True,3.97,-0.3500000000000001,True,4.04,-0.28000000000000025,True,4.43,0.10999999999999943,True,4.06,-0.2600000000000007,True,3.94,-0.38000000000000034,True,4.4,0.08000000000000007,True
1.0,4.14,4.31,0.16999999999999993,True,4.31,0.16999999999999993,True,4.35,0.20999999999999996,True,4.32,0.1800000000000006,True,4.33,0.1900000000000004,False,4.08,-0.05999999999999961,True,4.28,0.14000000000000057,True
1.0,8.55,8.52,-0.030000000000001137,True,8.44,-0.11000000000000121,True,8.29,-0.26000000000000156,True,8.46,-0.08999999999999986,True,8.46,-0.08999999999999986,True,8.39,-0.16000000000000014,True,8.45,-0.10000000000000142,True
1.0,8.29,8.3,0.010000000000001563,True,8.22,-0.06999999999999851,True,8.25,-0.03999999999999915,True,8.19,-0.09999999999999964,True,8.21,-0.0799999999999983,True,8.19,-0.09999999999999964,True,8.3,0.010000000000001563,True
1.0,8.04,8.13,0.09000000000000163,True,8.13,0.09000000000000163,True,8.07,0.030000000000001137,True,8.2,0.16000000000000014,True,8.5,0.46000000000000085,True,8.06,0.02000000000000135,True,8.1,0.0600000000000005,True
1.0,8.35,8.13,-0.21999999999999886,True,8.15,-0.1999999999999993,True,8.12,-0.23000000000000043,True,8.07,-0.27999999999999936,True,8.23,-0.11999999999999922,True,8.12,-0.23000000000000043,True,8.14,-0.20999999999999908,True
1.0,9.37,9.09,-0.27999999999999936,True,8.99,-0.379999999999999,True,9.09,-0.27999999999999936,True,9.18,-0.1899999999999995,True,9.28,-0.08999999999999986,True,9.31,-0.05999999999999872,True,9.29,-0.08000000000000007,True
1.0,9.08,8.93,-0.15000000000000036,True,9.18,0.09999999999999964,True,9.17,0.08999999999999986,True,9.25,0.16999999999999993,True,9.03,-0.05000000000000071,True,9.22,0.14000000000000057,True,9.0,-0.08000000000000007,True
1.0,9.24,9.06,-0.17999999999999972,True,9.05,-0.1899999999999995,True,9.06,-0.17999999999999972,True,9.06,-0.17999999999999972,True,9.16,-0.08000000000000007,True,8.97,-0.2699999999999996,True,8.99,-0.25,False
1.0,8.77,8.74,-0.02999999999999936,True,8.83,0.0600000000000005,True,8.7,-0.07000000000000028,True,8.75,-0.019999999999999574,True,8.87,0.09999999999999964,True,8.69,-0.08000000000000007,True,8.66,-0.10999999999999943,True
1.0,9.95,10.06,0.11000000000000121,False,9.98,0.030000000000001137,False,9.98,0.030000000000001137,True,9.86,-0.08999999999999986,False,9.93,-0.019999999999999574,False,9.94,-0.009999999999999787,False,10.08,0.13000000000000078,False
1.0,9.68,10.5,0.8200000000000003,True,9.84,0.16000000000000014,True,9.76,0.08000000000000007,True,9.82,0.14000000000000057,True,9.74,0.0600000000000005,True,9.6,-0.08000000000000007,True,9.69,0.009999999999999787,True
1.0,11.6,12.33,0.7300000000000004,True,12.56,0.9600000000000009,True,12.33,0.7300000000000004,True,12.86,1.2599999999999998,True,13.09,1.4900000000000002,True,12.65,1.0500000000000007,True,13.25,1.6500000000000004,True
1.0,13.68,13.85,0.16999999999999993,False,13.92,0.2400000000000002,False,13.93,0.25,False,13.89,0.21000000000000085,True,13.94,0.2599999999999998,False,14.08,0.40000000000000036,False,14.15,0.47000000000000064,True
1.0,14.84,10.9,-3.9399999999999995,False,15.0,0.16000000000000014,True,15.09,0.25,True,15.1,0.2599999999999998,True,15.07,0.23000000000000043,True,15.0,0.16000000000000014,True,15.04,0.1999999999999993,True
